HuMAP2_ID,Confidence,Uniprot_ACCs,genenames
HuMAP2_05571,5,Q9NPJ3 P37837 P25391 P24043 Q8N4P3 Q13951,ACOT13 TALDO1 LAMA1 LAMA2 HDDC3 CBFB
HuMAP2_05572,4,Q92845 O15066 Q9Y496 O14782 Q6IPR3 Q8N1E2,KIFAP3 KIF3B KIF3A KIF3C TYW3 LYG1
HuMAP2_05573,4,Q96B54 Q9H609 Q96JM3 Q7Z3K3,ZNF428 ZNF576 CHAMP1 POGZ
HuMAP2_05574,4,P61619 P13637 Q99805 P54709 Q9C0E8,SEC61A1 ATP1A3 TM9SF2 ATP1B3 LNPK
HuMAP2_05575,5,Q13905 Q9H792 Q86YV5 Q13325 Q14185 P46109,RAPGEF1 PEAK1 PRAG1 IFIT5 DOCK1 CRKL
HuMAP2_05576,5,Q3SY69 Q96DD0 Q9Y546 Q9Y2Z0,ALDH1L2 LRRC39 LRRC42 SUGT1
HuMAP2_05577,4,Q9Y2V2 Q16658 P36551 P35270,CARHSP1 FSCN1 CPOX SPR
HuMAP2_05578,4,Q92611 Q53F39 Q401N2,EDEM1 MPPE1 ZACN
HuMAP2_05579,5,Q9H9C1 P21941 Q8IUL8 O95460,VIPAS39 MATN1 CILP2 MATN4
HuMAP2_05580,4,Q52LG2 Q9GZT8,KRTAP13-2 NIF3L1
HuMAP2_05581,4,Q9P0M6 O75367,MACROH2A2 MACROH2A1
HuMAP2_05582,4,Q16236 Q9Y4A8 Q14494 Q9BYV9 Q9ULX9,NFE2L2 NFE2L3 NFE2L1 BACH2 MAFF
HuMAP2_05583,4,Q15370 Q96DX5 Q15369,ELOB ASB9 ELOC
HuMAP2_05584,4,P32119 P30048 Q06830 Q9UBK8 O43148 P35557,PRDX2 PRDX3 PRDX1 MTRR RNMT GCK
HuMAP2_05585,2,Q8TAF3 Q8TBZ3,WDR48 WDR20
HuMAP2_05586,5,Q5TBB1 O75792 Q9UQN3 Q9UBP0 Q8N1G2 Q86TU7 Q9BWS9 Q99536,RNASEH2B RNASEH2A CHMP2B SPAST CMTR1 SETD3 CHID1 VAT1
HuMAP2_05587,5,O43300 Q8N129 O15335 Q7Z5L7 Q8N6I1 O60938,LRRTM2 CNPY4 CHAD PODN EID2 KERA
HuMAP2_05588,4,Q9BVC6 P51572 P45880 O15258 P30536,TMEM109 BCAP31 VDAC2 RER1 TSPO
HuMAP2_05589,3,Q2PPJ7 Q6GYQ0 Q9NYR9 Q86X10 Q3B7J2 Q9NXC2,RALGAPA2 RALGAPA1 NKIRAS2 RALGAPB GFOD2 GFOD1
HuMAP2_05590,2,Q96C55 Q9H2P0,ZNF524 ADNP
HuMAP2_05592,5,Q9BQ04 Q8NB50 Q9P2K5 Q9BWF3,RBM4B ZFP62 MYEF2 RBM4
HuMAP2_05593,5,Q8N2U0 Q8TF32 P32942 P17643,TMEM256 ZNF431 ICAM3 TYRP1
HuMAP2_05594,4,Q9UMR7 Q9NRR5 O14745 Q9UMX0 P61970 Q4G176 P00374,CLEC4A UBQLN4 NHERF1 UBQLN1 NUTF2 ACSF3 DHFR
HuMAP2_05595,4,Q86WB0 Q6UVJ0,ZC3HC1 SASS6
HuMAP2_05596,4,Q8WU90 Q9Y295,ZC3H15 DRG1
HuMAP2_05597,5,P35716 Q9C0F1 Q9UN79 Q6P2H3 O00570 P35712 P35711,SOX11 CEP44 SOX13 CEP85 SOX1 SOX6 SOX5
HuMAP2_05598,5,Q6UX71 P17516 Q9HCC8,PLXDC2 AKR1C4 GDPD2
HuMAP2_05599,5,P51649 A4FU69 O75391,ALDH5A1 EFCAB5 SPAG7
HuMAP2_05600,4,Q8NB15 P54725 Q8N5A5 Q96DC7 Q9Y4Y9 Q9Y253,ZNF511 RAD23A ZGPAT TMCO6 LSM5 POLH
HuMAP2_05601,4,Q8N129 Q7Z5L7 O60938 O15335,CNPY4 PODN KERA CHAD
HuMAP2_05602,2,P17538 Q6GPI1,CTRB1 CTRB2
HuMAP2_05603,3,Q96DX5 Q15369,ASB9 ELOC
HuMAP2_05604,4,P08637 O14730 Q03405,FCGR3A RIOK3 PLAUR
HuMAP2_05605,4,P01137 P10600,TGFB1 TGFB3
HuMAP2_05606,5,O75326 Q9UBY5,SEMA7A LPAR3
HuMAP2_05607,2,O94762 P62487 Q8IXW5 Q9UHW5 Q9HCN4,RECQL5 POLR2G RPAP2 GPN3 GPN1
HuMAP2_05608,5,Q6NXT4 Q9Y6L6 Q8TAD4 Q5T0W9 Q8NE22 Q9H2G9 O60763,SLC30A6 SLCO1B1 SLC30A5 FAM83B SETD9 BLZF1 USO1
HuMAP2_05609,2,P35813 O75688,PPM1A PPM1B
HuMAP2_05610,4,Q96FV3 Q86YD3 Q96G97 P78334 Q6UWW8,TSPAN17 TMEM25 BSCL2 GABRE CES3
HuMAP2_05611,4,Q96T52 Q9ULX7,IMMP2L CA14
HuMAP2_05612,5,P49407 P55201 Q9UGM6 Q00978 P10523 P27708,ARRB1 BRPF1 WARS2 IRF9 SAG CAD
HuMAP2_05613,4,Q16706 A3KMH1,MAN2A1 VWA8
HuMAP2_05614,2,P38935 Q8IXH7 Q8WX92 P18615 Q9H3P2,IGHMBP2 NELFCD NELFB NELFE NELFA
HuMAP2_05615,5,P58397 P15090 Q9NRH2 P43026,ADAMTS12 FABP4 SNRK GDF5
HuMAP2_05616,5,Q9NX65 P10073 Q63HK3 Q86W11 P57086 P17028,ZSCAN32 ZSCAN22 ZKSCAN2 ZSCAN30 SCAND1 ZNF24
HuMAP2_05617,5,Q13555 Q99471,CAMK2G PFDN5
HuMAP2_05618,4,O60237 Q7L3B6 O00418 Q96P47 O75344,PPP1R12B CDC37L1 EEF2K AGAP3 FKBP6
HuMAP2_05619,5,Q53TN4 Q8N344 Q8N8U2 Q9Y232,CYBRD1 MIER2 CDYL2 CDYL
HuMAP2_05620,2,Q6DCA0 P53609 Q9UPN3,AMMECR1L PGGT1B MACF1
HuMAP2_05621,3,Q9H4I3 P22392,TRABD NME2
HuMAP2_05622,1,Q9UNX3 P46776 P40429 P62906 P62750 Q02543 P62244 P62280 Q07020 P39019 P62913 P62269 P26373 P27635 P49207 Q9Y3U8 P83731 P62829 P62701 P61247 P62424 P62910 P84098 P60866 P62899 P46778 P62888 P61313 P42766 P35268 P62266 P05388 P61254 P62249 P62263 P62851 P50914 P30050 P36578 P62241 P46781 P39023 P15880 P46782 P62753 P18124 P46777 P23396,RPL26L1 RPL27A RPL13A RPL10A RPL23A RPL18A RPS15A RPS11 RPL18 RPS19 RPL11 RPS18 RPL13 RPL10 RPL34 RPL36 RPL24 RPL23 RPS4X RPS3A RPL7A RPL32 RPL19 RPS20 RPL31 RPL21 RPL30 RPL15 RPL35 RPL22 RPS23 RPLP0 RPL26 RPS16 RPS14 RPS25 RPL14 RPL12 RPL4 RPS8 RPS9 RPL3 RPS2 RPS5 RPS6 RPL7 RPL5 RPS3
HuMAP2_05623,4,P18887 P06746 P49916 Q96T60 Q7Z2E3,XRCC1 POLB LIG3 PNKP APTX
HuMAP2_05624,3,Q8WXB1 P11142 P78527 P54577 P62633,METTL21A HSPA8 PRKDC YARS1 CNBP
HuMAP2_05625,3,O95670 O75348 P36543 P15313 Q96A05 Q8NEY4 Q16864 Q9Y5K8,ATP6V1G2 ATP6V1G1 ATP6V1E1 ATP6V1B1 ATP6V1E2 ATP6V1C2 ATP6V1F ATP6V1D
HuMAP2_05626,5,Q9BUJ2 Q5JSH3,HNRNPUL1 WDR44
HuMAP2_05627,4,Q9NQ38 Q92734,SPINK5 TFG
HuMAP2_05628,2,O60231 Q92917,DHX16 GPKOW
HuMAP2_05629,4,Q02413 Q08554,DSG1 DSC1
HuMAP2_05630,2,P51857 P78417 P13929,AKR1D1 GSTO1 ENO3
HuMAP2_05631,4,Q8N8J7 Q9NZJ5 P61165 P46977 P04844,FAM241A EIF2AK3 TMEM258 STT3A RPN2
HuMAP2_05632,3,O43809 Q16630 O43396 Q8N684,NUDT21 CPSF6 TXNL1 CPSF7
HuMAP2_05633,5,Q9BW30 Q16773 O60313,TPPP3 KYAT1 OPA1
HuMAP2_05634,4,Q8N5G2 Q9Y561 P49257 Q9NRC1,MACO1 LRP12 LMAN1 ST7
HuMAP2_05635,3,Q6IPR1 P38117 P13804,ETFRF1 ETFB ETFA
HuMAP2_05636,5,Q7Z5U6 Q96A49 O60524 Q13765 P55010,WDR53 SYAP1 NEMF NACA EIF5
HuMAP2_05637,1,P35658 Q99567,NUP214 NUP88
HuMAP2_05638,4,Q96T49 Q6NYC8 Q9H788 P62140 Q8N3V7,PPP1R16B PPP1R18 SH2D4A PPP1CB SYNPO
HuMAP2_05639,5,Q9P2P1 P04792 O14558 P02511,NYNRIN HSPB1 HSPB6 CRYAB
HuMAP2_05640,2,O15156 Q7Z4N8,ZBTB7B P4HA3
HuMAP2_05641,5,Q06124 P30043 P36639 P52594 Q96CN7 P07741 Q9BV57,PTPN11 BLVRB NUDT1 AGFG1 ISOC1 APRT ADI1
HuMAP2_05642,5,Q7L592 Q12931 Q04760 Q8IW45,NDUFAF7 TRAP1 GLO1 NAXD
HuMAP2_05643,2,Q13404 O95861 O95336,UBE2V1 BPNT1 PGLS
HuMAP2_05644,5,O15496 Q19AV6 Q6NVH7 Q14159 O95551,PLA2G10 ZSWIM7 SWSAP1 SPIDR TDP2
HuMAP2_05645,5,O60641 Q9UQM7 Q01581 Q14195 Q13554 Q99880 P62760 P61266 P20648 O75626 Q14194 Q12860 Q13491 P59768 P17600 P11150 P10636 P08247,SNAP91 CAMK2A HMGCS1 DPYSL3 CAMK2B H2BC13 VSNL1 STX1B ATP4A PRDM1 CRMP1 CNTN1 GPM6B GNG2 SYN1 LIPC MAPT SYP
HuMAP2_05646,5,Q6UWQ5 Q9NS71,LYZL1 GKN1
HuMAP2_05647,4,Q53RE8 Q6TFL4 Q96C12 Q9P2G9 Q13618,ANKRD39 KLHL24 ARMC5 KLHL8 CUL3
HuMAP2_05648,5,Q96HC4 O43670 P57060 P35749 Q9BUB5 Q96JK2 Q00013,PDLIM5 ZNF207 RWDD2B MYH11 MKNK1 DCAF5 MPP1
HuMAP2_05649,4,Q8TC27 P51692 P42229 O60603,ADAM32 STAT5B STAT5A TLR2
HuMAP2_05650,5,Q8IY67 O95302 O94880 Q9UGU0 O14562 Q7Z5J4,RAVER1 FKBP9 PHF14 TCF20 UBFD1 RAI1
HuMAP2_05651,3,Q6P1Q9 Q96IZ6,METTL2B METTL2A
HuMAP2_05653,2,P63244 Q5MNZ9,RACK1 WIPI1
HuMAP2_05654,4,P48634 Q92615,PRRC2A LARP4B
HuMAP2_05655,2,Q96C19 O43768,EFHD2 ENSA
HuMAP2_05656,5,Q96EI5 P51784,TCEAL4 USP11
HuMAP2_05657,4,O14974 Q16643 Q9UM54 P60709 Q8IVT2 P06396,PPP1R12A DBN1 MYO6 ACTB MISP GSN
HuMAP2_05658,4,Q8TBC5 Q96N95 Q8NBB4 Q96IT1 Q15697 P28698,ZSCAN18 ZNF396 ZSCAN1 ZNF496 ZNF174 MZF1
HuMAP2_05659,5,Q7Z3Z3 O43324 O94966 P14868 P47897 Q12904 O00560 P56192 P41252 P07814 Q9P2J5 Q13155 P54136 SPECIAL_unaccounted_gene,PIWIL3 EEF1E1 USP19 DARS1 QARS1 AIMP1 SDCBP MARS1 IARS1 EPRS1 LARS1 AIMP2 RARS1 QARS
HuMAP2_05660,5,P13385 Q96G75 O43897 P13497 Q9Y6L7 Q14116,CRIPTO RMND5B TLL1 BMP1 TLL2 IL18
HuMAP2_05662,5,Q9NUQ6 Q5T280 P52739 Q9UNQ2 Q9H6W3 Q8WVM0 Q9NVN8 O76094 Q9HC36 P54132,SPATS2L SPOUT1 ZNF131 DIMT1 RIOX1 TFB1M GNL3L SRP72 MRM3 BLM
HuMAP2_05663,5,Q8IWZ8 Q9BRG1 Q86VN1 O14981 Q96H20,SUGP1 VPS25 VPS36 BTAF1 SNF8
HuMAP2_05664,4,Q96MC5 Q02224 Q12934 Q13515 P51955,BMERB1 CENPE BFSP1 BFSP2 NEK2
HuMAP2_05665,4,Q9C0C7 Q9Y467 Q92902,AMBRA1 SALL2 HPS1
HuMAP2_05666,5,Q9UPQ7 A8K8V0 Q8NE31 Q5T5X7 Q96HP0 Q9Y4B5 Q70CQ2 Q9NYW8 O75962,PDZRN3 ZNF785 FAM13C BEND3 DOCK6 MTCL1 USP34 RBAK TRIO
HuMAP2_05667,2,P63272 O00267,SUPT4H1 SUPT5H
HuMAP2_05668,5,P00966 Q01813 P08237 P17858,ASS1 PFKP PFKM PFKL
HuMAP2_05669,3,P19784 P68400 P67870 Q6ZUT1,CSNK2A2 CSNK2A1 CSNK2B NKAPD1
HuMAP2_05670,5,Q9BSG5 Q14393 Q7Z7L7,RTBDN GAS6 ZER1
HuMAP2_05671,2,Q13562 Q99081 P15923,NEUROD1 TCF12 TCF3
HuMAP2_05672,4,Q14657 P25208 P23511 Q13952,LAGE3 NFYB NFYA NFYC
HuMAP2_05673,5,Q15078 Q6ZMN8 Q00535,CDK5R1 CCNI2 CDK5
HuMAP2_05674,3,P07197 P17661 P08670,NEFM DES VIM
HuMAP2_05675,2,O60927 Q15435,PPP1R11 PPP1R7
HuMAP2_05676,5,Q96A57 Q68D91 Q8NB49 P29459 Q9Y624,TMEM230 MBLAC2 ATP11C IL12A F11R
HuMAP2_05677,2,Q8NI36 Q9UNX4 Q12788 Q15269,WDR36 WDR3 TBL3 PWP2
HuMAP2_05678,3,Q96HQ2 Q9NXV6 Q9H0D6 P38159 P42167,CDKN2AIPNL CDKN2AIP XRN2 RBMX TMPO
HuMAP2_05679,2,P05198 P41091,EIF2S1 EIF2S3
HuMAP2_05680,3,Q9P0T4 Q96C55 Q9H2P0,ZNF581 ZNF524 ADNP
HuMAP2_05681,3,Q8WWV3 Q8NI37,RTN4IP1 PPTC7
HuMAP2_05682,5,Q9H0H5 O75940 Q8NEM2 Q02241,RACGAP1 SMNDC1 SHCBP1 KIF23
HuMAP2_05683,2,Q5M8T2 Q9NPB8,SLC35D3 GPCPD1
HuMAP2_05684,4,Q9H223 Q9H1K0 Q9NZN3,EHD4 RBSN EHD3
HuMAP2_05685,5,Q92879 O95319,CELF1 CELF2
HuMAP2_05686,4,Q9BUA3 Q9BPZ2 Q9UFW8 Q9Y657 Q56A73 Q86U90 Q8N806,SPINDOC SPIN2B CGGBP1 SPIN1 SPIN4 YRDC UBR7
HuMAP2_05687,4,O94915 Q5TBA9,FRYL FRY
HuMAP2_05688,5,Q8TBJ4 O14495 O43688,PLPPR1 PLPP3 PLPP2
HuMAP2_05689,5,Q8N1G4 Q8NHP8,LRRC47 PLBD2
HuMAP2_05690,4,Q5SRE5 O43432 P35658 Q99567 P37198 Q9BVL2,NUP188 EIF4G3 NUP214 NUP88 NUP62 NUP58
HuMAP2_05691,5,P63220 Q86X02 P08865 A0A8I5KQE6,RPS21 CDR2L RPSA RPSAP58
HuMAP2_05692,2,Q6UXN7 P54252,TOMM20L ATXN3
HuMAP2_05693,5,A8MVW5 Q8NFZ8 Q07108,HEPACAM2 CADM4 CD69
HuMAP2_05694,5,Q92628 Q3SYB3 Q96EW2 Q99675 O60548,KIAA0232 FOXD4L6 HSPBAP1 CGRRF1 FOXD2
HuMAP2_05695,4,Q9Y689 O95136 P07360 O75200,ARL5A S1PR2 C8G NPIPB7
HuMAP2_05696,5,Q9NWD8 Q96B77 Q8IVQ6 Q99720 P62079 Q96LU5 Q8N9F0 Q8TC12 Q96NR8,TMEM248 TMEM186 ZDHHC21 SIGMAR1 TSPAN5 IMMP1L NAT8L RDH11 RDH12
HuMAP2_05697,5,Q9H425 Q92888 Q9Y4D1 Q86T65 Q8IZC4 P61586 P08134 O00212,C1orf198 ARHGEF1 DAAM1 DAAM2 RTKN2 RHOA RHOC RHOD
HuMAP2_05698,4,Q9P0W2 Q96BD5 Q9NP66 O60341 Q9UKL0 Q9UBW7 O95393 Q9P2K3 Q8IZ40 Q14687,HMG20B PHF21A HMG20A KDM1A RCOR1 ZMYM2 BMP10 RCOR3 RCOR2 GSE1
HuMAP2_05699,5,P04920 Q8NEQ6,SLC4A2 SRARP
HuMAP2_05700,4,Q9BZ23 Q96F10,PANK2 SAT2
HuMAP2_05701,4,Q9NRX6 Q9Y6E2,TMEM167B BZW2
HuMAP2_05702,2,Q05932 Q12955,FPGS ANK3
HuMAP2_05703,2,P36954 Q9NQG5 P52434 P62875 O15514 P61218 P62487 P19388 Q8IXW5 Q9UHW5 Q9HCN4,POLR2I RPRD1B POLR2H POLR2L POLR2D POLR2F POLR2G POLR2E RPAP2 GPN3 GPN1
HuMAP2_05704,1,P98077 P29353,SHC2 SHC1
HuMAP2_05705,1,Q8N6C8 Q8N423,LILRA3 LILRB2
HuMAP2_05706,5,Q9BSF0 P31321 P10644 Q8N6U8 O75969,C2orf88 PRKAR1B PRKAR1A GPR161 AKAP3
HuMAP2_05707,2,Q9BXI6 P51649 Q13356 Q08830 Q8IW45,TBC1D10A ALDH5A1 PPIL2 FGL1 NAXD
HuMAP2_05708,5,Q9P0W2 Q96BD5 Q9UHJ3 Q9NP66 O60341 Q9UKL0 O95393 Q9P2K3 Q8IZ40 P0DPD6 Q14687,HMG20B PHF21A SFMBT1 HMG20A KDM1A RCOR1 BMP10 RCOR3 RCOR2 ECE2 GSE1
HuMAP2_05709,5,Q08629 P29084 Q7Z4V5 Q5SYE7,SPOCK1 GTF2E2 HDGFL2 NHSL1
HuMAP2_05710,4,P20036 Q9NQ11 Q9NRX1 Q9ULX3 P02649,HLA-DPA1 ATP13A2 PNO1 NOB1 APOE
HuMAP2_05711,2,Q07955 P84103 Q13242 Q8IYB3,SRSF1 SRSF3 SRSF9 SRRM1
HuMAP2_05712,5,Q6AI08 P22415 P41567,HEATR6 USF1 EIF1
HuMAP2_05713,2,Q99666 A6NKT7 O00629 P63165 O00505 P18754,RGPD5;RGPD6 RGPD3 KPNA4 SUMO1 KPNA3 RCC1
HuMAP2_05714,3,Q9P2K2 Q8IWF2,TXNDC16 FOXRED2
HuMAP2_05715,4,Q01804 Q13077 Q12933 Q8TEQ0 Q92844,OTUD4 TRAF1 TRAF2 SNX29 TANK
HuMAP2_05716,3,Q9ULM2 P15621,ZNF490 ZNF44
HuMAP2_05717,5,Q9BVC4 Q29RF7 P42345,MLST8 PDS5A MTOR
HuMAP2_05718,5,Q9ULC6 Q9UM07 Q9ULW8,PADI1 PADI4 PADI3
HuMAP2_05719,3,Q13542 Q13541 O43432 Q9UNK9 P06730,EIF4EBP2 EIF4EBP1 EIF4G3 ANGEL1 EIF4E
HuMAP2_05720,4,P56706 O00755 P56705,WNT7B WNT7A WNT4
HuMAP2_05721,4,Q9HAR2 Q9NZU1 Q9NZU0,ADGRL3 FLRT1 FLRT3
HuMAP2_05722,4,Q8NEQ5 Q9Y3C5,C1orf162 RNF11
HuMAP2_05723,2,Q9H469 P63208,FBXL15 SKP1
HuMAP2_05724,4,Q7Z4H3 Q8TEA8,HDDC2 DTD1
HuMAP2_05725,5,P17812 Q6B0B8 Q10567 Q9NRF8 Q9P107 O60493,CTPS1 TIGD3 AP1B1 CTPS2 GMIP SNX3
HuMAP2_05726,5,Q9Y5J9 Q8NFV4 O60220 P58557 P01213,TIMM8B ABHD11 TIMM8A YBEY PDYN
HuMAP2_05727,3,Q99848 Q9BZE4 Q8TDN6 Q8IY81 Q9Y3B9 Q9GZR7 Q9NW13 P42696 O00567 Q9H7B2 O60832 Q15397 P46087 Q9BYG3 O95478 Q9Y221 Q15050,EBNA1BP2 GTPBP4 BRIX1 FTSJ3 RRP15 DDX24 RBM28 RBM34 NOP56 RPF2 DKC1 PUM3 NOP2 NIFK NSA2 NIP7 RRS1
HuMAP2_05728,4,Q16773 A6ND91 Q9BW30 O60313 Q9H477,KYAT1 ASPDH TPPP3 OPA1 RBKS
HuMAP2_05729,2,P22102 P05165,GART PCCA
HuMAP2_05730,2,Q9BRJ6 Q9BQ39 Q9NR30,C7orf50 DDX50 DDX21
HuMAP2_05731,5,P98175 Q7L4I2 Q99459 P52701 Q16626 P43246,RBM10 RSRC2 CDC5L MSH6 MEA1 MSH2
HuMAP2_05732,4,Q9H5X1 Q9Y3D0 Q5VV42 Q96T76 O76071,CIAO2A CIAO2B CDKAL1 MMS19 CIAO1
HuMAP2_05733,4,P18887 P49916 P06746,XRCC1 LIG3 POLB
HuMAP2_05734,3,P11940 Q13310 Q6PKG0,PABPC1 PABPC4 LARP1
HuMAP2_05735,4,Q8WTQ1 SPECIAL_unaccounted_gene,DEFB104A;DEFB104B DEFB104A
HuMAP2_05736,2,Q9UFG5 P50748 O43264,C19orf25 KNTC1 ZW10
HuMAP2_05737,3,Q9Y5U9 Q9Y3C0 Q9UM21 Q2M389 O75506,IER3IP1 WASHC3 MGAT4A WASHC4 HSBP1
HuMAP2_05738,5,Q9H936 Q9H1K4 O60830 Q96A33,SLC25A22 SLC25A18 TIMM17B CCDC47
HuMAP2_05739,3,Q96C19 O43768 Q9NTK5 P00568,EFHD2 ENSA OLA1 AK1
HuMAP2_05740,5,Q9NWQ4 P19784 Q9NW75 Q8N1G0 Q92610 Q9ULU4 P21127 Q9HCM7 Q9P1Y6 Q6PII5 Q96B23 Q9NZR4 Q14774,GPATCH2L CSNK2A2 GPATCH2 ZNF687 ZNF592 ZMYND8 CDK11B FBRSL1 PHRF1 HAGHL ARK2N VSX1 HLX
HuMAP2_05741,2,P09067 P09017,HOXB5 HOXC4
HuMAP2_05742,4,Q6P1L5 Q13627 Q9NYF3 Q9Y463 Q96LU5 Q711Q0,FAM117B DYRK1A FAM53C DYRK1B IMMP1L CEFIP
HuMAP2_05743,4,Q96DR5 Q969L4 Q8IYT2 P62306 A8MWD9,BPIFA2 LSM10 CMTR2 SNRPF SNRPGP15
HuMAP2_05744,4,Q8IW75 O75208,SERPINA12 COQ9
HuMAP2_05745,2,Q96AB6 Q13546,NTAN1 RIPK1
HuMAP2_05746,5,Q96EN9 P51665 Q6PJG6,REX1BD PSMD7 BRAT1
HuMAP2_05747,2,Q9Y2L9 Q5VUJ6 Q96HP0 Q96II8 Q8NF50 Q96N67,LRCH1 LRCH2 DOCK6 LRCH3 DOCK8 DOCK7
HuMAP2_05748,3,Q9UN71 Q9Y5G2 Q9Y5G3 Q9Y5G0 Q9Y5E7 P22223,PCDHGB4 PCDHGB2 PCDHGB1 PCDHGB5 PCDHB2 CDH3
HuMAP2_05749,4,P28908 Q8NEF3 P61599 Q86XR8 P60983,TNFRSF8 CCDC112 NAA20 CEP57 GMFB
HuMAP2_05750,4,O14810 Q6PUV4,CPLX1 CPLX2
HuMAP2_05751,4,P28908 Q8NEF3 Q86XR8,TNFRSF8 CCDC112 CEP57
HuMAP2_05752,5,Q9Y466 Q58WW2,NR2E1 DCAF6
HuMAP2_05753,5,Q9BYV9 P15408,BACH2 FOSL2
HuMAP2_05754,2,Q92530 Q9Y3I1,PSMF1 FBXO7
HuMAP2_05755,4,Q07021 P13725 Q14739,C1QBP OSM LBR
HuMAP2_05756,3,Q9HAZ2 O95238,PRDM16 SPDEF
HuMAP2_05757,2,P05556 P06756,ITGB1 ITGAV
HuMAP2_05758,5,Q8IVU9 Q9UHN6 Q7LGC8 P02741,CABCOCO1 CEMIP2 CHST3 CRP
HuMAP2_05759,4,Q15560 P04080 Q5VW32,TCEA2 CSTB BROX
HuMAP2_05760,4,P06702 P05109 Q96L08,S100A9 S100A8 SUSD3
HuMAP2_05761,2,Q15843 P29401,NEDD8 TKT
HuMAP2_05762,5,Q5T3F8 Q9GZM3 Q9NQG5 P19387 P19388 P24928 P53803 P30876 O94762 P52435 P62487 P36954 P52434 P62875 Q96P16 P61218 O15514 O60942 Q8IXW5 P0CAP1 Q5VT52 Q9Y5B0 Q8NI22 Q9UHW5 Q9H9Y4 Q9HCN4 Q9GZY4 Q96R72,TMEM63B POLR2J2 RPRD1B POLR2C POLR2E POLR2A POLR2K POLR2B RECQL5 POLR2J POLR2G POLR2I POLR2H POLR2L RPRD1A POLR2F POLR2D RNGTT RPAP2 MYZAP RPRD2 CTDP1 MCFD2 GPN3 GPN2 GPN1 COA1 OR4K3
HuMAP2_05763,3,Q8N6S4 Q13705 P80370,ANKRD13C ACVR2B DLK1
HuMAP2_05764,3,P31146 Q9BR76 P55196 P13639 P45974,CORO1A CORO1B AFDN EEF2 USP5
HuMAP2_05765,4,Q06190 Q9UK33 Q6FHJ7 A6NIX2 Q93052,PPP2R3A ZNF580 SFRP4 WTIP LPP
HuMAP2_05766,3,P24928 P36954 Q9NQG5 P30876 P52434 P62875 O15514 P61218 P52435 P19387 P62487 P19388 P0CAP1 Q8IXW5 Q9UHW5 Q9HCN4,POLR2A POLR2I RPRD1B POLR2B POLR2H POLR2L POLR2D POLR2F POLR2J POLR2C POLR2G POLR2E MYZAP RPAP2 GPN3 GPN1
HuMAP2_05767,4,Q14344 P42898 P19086 P63215 P50148,GNA13 MTHFR GNAZ GNG3 GNAQ
HuMAP2_05768,4,P52294 O43148,KPNA1 RNMT
HuMAP2_05769,5,Q8WWA0 Q8WWU7 Q96RE7 Q14241,ITLN1 ITLN2 NACC1 ELOA
HuMAP2_05770,4,Q96J42 O60337 Q6NXT6,TXNDC15 MARCHF6 TAPT1
HuMAP2_05771,5,Q5VYV7 P07992 Q92889 Q8IY92 P23025,SLX4IP ERCC1 ERCC4 SLX4 XPA
HuMAP2_05772,4,O75144 P08582 Q9Y6W8,ICOSLG MELTF ICOS
HuMAP2_05773,4,O95084 P05997,PRSS23 COL5A2
HuMAP2_05774,4,O14763 O00220 Q14790 Q13158 Q9NZH6 P25445,TNFRSF10B TNFRSF10A CASP8 FADD IL37 FAS
HuMAP2_05775,5,Q8IXK2 Q9NX47 Q8N4A0 Q8IYJ0 Q9UQV4,GALNT12 MARCHF5 GALNT4 PIANP LAMP3
HuMAP2_05776,5,Q9GZY0 Q86WB0 Q8TBB1,NXF2;NXF2B ZC3HC1 LNX1
HuMAP2_05777,2,Q96L46 P20810,CAPNS2 CAST
HuMAP2_05778,4,P61019 P51149 P61026 P61224 P61020,RAB2A RAB7A RAB10 RAP1B RAB5B
HuMAP2_05779,4,P62072 Q9Y5J7 Q53H12,TIMM10 TIMM9 AGK
HuMAP2_05780,2,Q13404 O95861,UBE2V1 BPNT1
HuMAP2_05781,2,Q12829 Q96S21,RAB40B RAB40C
HuMAP2_05782,3,Q13137 Q9H6S1,CALCOCO2 AZI2
HuMAP2_05783,4,Q9BSG5 Q14393,RTBDN GAS6
HuMAP2_05784,5,Q9BQE4 Q969X5,SELENOS ERGIC1
HuMAP2_05785,4,Q8IWD4 Q86UX6 Q58FG1,CCDC117 STK32C HSP90AA4P
HuMAP2_05786,4,P50579 P20042 O75794 Q9H0S4 P46783 Q9BRP8,METAP2 EIF2S2 CDC123 DDX47 RPS10 PYM1
HuMAP2_05787,2,Q96CB8 Q8N201,INTS12 INTS1
HuMAP2_05788,4,Q9Y520 Q9BYJ9 Q7Z739 Q5JSZ5,PRRC2C YTHDF1 YTHDF3 PRRC2B
HuMAP2_05789,5,Q9Y2E5 Q86YB8 Q9NRD1 Q9BTY2 P51688 O95479,MAN2B2 ERO1B FBXO6 FUCA2 SGSH H6PD
HuMAP2_05790,4,Q99547 Q01780 Q06265 Q9Y3B2 Q15024 Q5RKV6 Q9NPD3 Q9NQT4 Q6NZY4 Q96B26 Q9NQT5 Q13868 Q8TF46 Q9Y580 Q13901,MPHOSPH6 EXOSC10 EXOSC9 EXOSC1 EXOSC7 EXOSC6 EXOSC4 EXOSC5 ZCCHC8 EXOSC8 EXOSC3 EXOSC2 DIS3L RBM7 C1D
